id,key,value,type
1613231859,country,CH,regular
1613231859,diplomatic,embassy,regular
1613231859,name,Embassy of Switzerland,regular
1613231859,de,Schweizerische Botschaft,name
1613231859,fr,Ambassade de Suisse,name
1613231859,it,Ambasciata di Svizzera,name
1613231859,office,diplomatic,regular
1613231859,target,GH,regular
1613231859,website,https://www.eda.admin.ch/accra,regular
1613231859,wikidata,Q101243110,regular
1616146876,city,Accra,addr
1616146876,street,Dade Street,addr
1616146876,amenity,pub,regular
1616146876,brewery,various,regular
1616146876,name,The Honeysuckle - Labone,regular
1616146876,outdoor_seating,yes,regular
1616146876,smoking,outside,regular
1631117186,name,Lara Mart,regular
1631117186,shop,supermarket,regular
1686172379,amenity,fuel,regular
1686172379,brand,Total,regular
1692434868,amenity,pub,regular
1692434868,name,Dancans Bar,regular
1692434868,it,Dancans,name
1692434872,amenity,restaurant,regular
1692434872,cuisine,chinese,regular
1692434872,name,Regal Chinese Restaurant,regular
1692434872,it,Regal,name
1692434878,amenity,restaurant,regular
1692434878,cuisine,chinese,regular
1692434878,name,Tip Top Chinese Restaurant,regular
1692434878,it,Tip Top,name
1692451109,barrier,block,regular
1692451109,bicycle,yes,regular
1692451109,foot,yes,regular
1692454370,amenity,pub,regular
1692468982,amenity,atm,regular
1692468982,operator,Eco Bank,regular
1708144406,name,Cottage Farms,regular
1708144406,shop,butcher,regular
1719126038,name,Pippa's,regular
1719126038,sport,gymnastics,regular
1728032224,city,"Castle Road,Accra",addr
1728032224,street,Farrar Avenue,addr
1728032224,amenity,clinic,regular
1728032224,phone,0302 222 6430,contact
1728032224,healthcare,clinic;doctor,regular
1728032224,name,Adabraka clinic,regular
1728032224,opening_hours,24/7,regular
1728032224,type,private,operator
1728032226,name,Avenue club hotel,regular
1728032226,tourism,hotel,regular
1728032227,name,BBIT,regular
1728032227,shop,computer,regular
1728032229,amenity,bank,regular
1728032229,atm,yes,regular
1728032229,name,Bank of Africa,regular
1728032230,amenity,kindergarten,regular
1728032230,name,Bethel Kids Nursery,regular
1728032233,name,Beverly Hills Hotel,regular
1728032233,tourism,hotel,regular
1728032234,name,EZCOM,regular
1728032234,shop,computer,regular
1728032235,country,CD,regular
1728032235,diplomatic,embassy,regular
1728032235,name,Embassy of the Democratic Republic of Congo,regular
1728032235,it,Republic of Congo,name
1728032235,office,diplomatic,regular
1728032235,target,GH,regular
1728032236,amenity,studio,regular
1728032236,name,Hot 93.9 FM,regular
1728032236,studio,radio,regular
1728032238,city,Accra,addr
1728032238,street,Faanofaa Avenue,addr
1728032238,amenity,doctors,regular
1728032238,phone,0302  222 402/ 0302 243342,contact
1728032238,healthcare,clinic;doctor,regular
1728032238,name,Iran Clinic,regular
1728032238,opening_hours,24/7,regular
1728032238,type,private,operator
1728032239,amenity,kindergarten,regular
1728032239,name,Kids are us,regular
1728032243,name,Mavis Hotel,regular
1728032243,tourism,hotel,regular
1728032244,amenity,dentist,regular
1728032244,name,New world dental clinic,regular
1728032246,name,Nzuri Books,regular
1728032246,shop,books,regular
1728032247,name,Pink Hostel,regular
1728032247,tourism,hostel,regular
1728032249,name,Play n Learn,regular
1728032249,shop,toys,regular
1728032254,name,Royal Computers & Electronics Ltd,regular
1728032254,shop,computer,regular
1728032257,name,Shield hotel,regular
1728032257,tourism,hotel,regular
1728032259,amenity,place_of_worship,regular
1728032259,denomination,mormon,regular
1728032259,name,The Church of Jesus Christ of Latter-day Saints,regular
1728032259,religion,christian,regular
1728032260,name,Time Square Lodge,regular
1728032260,tourism,hotel,regular
1728032263,amenity,fuel,regular
1728032263,brand,Total,regular
1728032263,name,Fly Over Total,regular
1728034070,name,Fashion PAGE,regular
1728034070,shop,clothes,regular
1728034071,name,Photo Club,regular
1728034071,shop,photo,regular
1744049485,name,Okera Inn,regular
1744049485,tourism,hotel,regular
1747675417,amenity,bank,regular
1747675417,name,Stanbic Bank,regular
1747675417,opening_hours,Mo-Fr 08:30-17:00; Sa 09:00-14:00,regular
1747677233,amenity,fuel,regular
1747677233,brand,Total,regular
1747677233,name,Kanda Overhead Total,regular
1750289665,name,Land Commission: Map Sales,regular
1750289665,office,government,regular
1763354556,amenity,cafe,regular
1763354556,name,Congo Spot,regular
1769532467,amenity,restaurant,regular
1769532467,name,Chase,regular
1775866727,name,Colours in Africa,regular
1775866727,shop,clothes,regular
1775866813,name,Dot's Inn,regular
1775866813,tourism,hotel,regular
1775866820,amenity,dentist,regular
1775866820,name,Dr. S.B. Hantes Dental Clinic,regular
1775866843,country,SE,regular
1775866843,diplomatic,consulate_general,regular
1775866843,name,Royal Swedish Consulate General,regular
1775866843,ar,القنصلية السويدية الملكية العامة,name
1775866843,de,Königlich Schwedisches Generalkonsulat,name
1775866843,sv,Kungliga Svenska Generalkonsulatet,name
1775866843,office,diplomatic,regular
1775866843,target,GH,regular
1775866861,alt_name,Libyan Embassy,regular
1775866861,ar,السفارة الليبية,alt_name
1775866861,country,LY,regular
1775866861,diplomatic,embassy,regular
1775866861,name,Embassy of Libya,regular
1775866861,ar,سفارة ليبيا,name
1775866861,office,diplomatic,regular
1775866861,target,GH,regular
1775866863,name,Micro finance and small loans centre,regular
1775866863,office,government,regular
1775866866,name,Midini Hotel,regular
1775866866,tourism,hotel,regular
1775866873,amenity,place_of_worship,regular
1775866873,name,Risen Christ Church,regular
1775866873,religion,christian,regular
1775866879,amenity,restaurant,regular
1775866879,name,Roots Flavours,regular
1775866883,name,Securities & Exchange Commission,regular
1775866883,office,government,regular
1775866886,name,Swiss Rest Lodge,regular
1775866886,tourism,hotel,regular
1775866920,amenity,bank,regular
1775866920,name,Zenith Bank,regular
1775866920,operator,Zenith Bank,regular
1775866931,amenity,pharmacy,regular
1775866931,dispensing,Health solution pharmacy,regular
1775866931,name,Health Solutions,regular
1775872482,country,CA,regular
1775872482,diplomatic,ambassadors_residence,regular
1775872482,name,Residence of the High Commissioner of Canada,regular
1775872482,office,diplomatic,regular
1775872482,target,GH,regular
1775872487,amenity,doctors,regular
1775872487,name,Kumcji Hospital,regular
1775872489,country,EG,regular
1775872489,diplomatic,ambassadors_residence,regular
1775872489,name,Residence of the Ambassador of Egypt,regular
1775872489,it,Egypt,name
1775872489,office,diplomatic,regular
1775872489,target,GH,regular
1801870284,amenity,place_of_worship,regular
1801870284,name,Christiansborg Baptist Church,regular
1801870284,religion,christian,regular
1801870284,wheelchair,yes,regular
1801870285,amenity,restaurant,regular
1801870285,name,Escobar,regular
1801870286,name,Green Oak Hotel,regular
1801870286,tourism,hotel,regular
1803019793,barrier,gate,regular
1803019793,entrance,main,regular
1837568441,crossing,uncontrolled,regular
1837568441,crossing_ref,zebra,regular
1837568441,highway,crossing,regular
1837568463,crossing,uncontrolled,regular
1837568463,crossing_ref,zebra,regular
1837568463,highway,crossing,regular
1837568473,crossing,uncontrolled,regular
1837568473,crossing_ref,zebra,regular
1837568473,highway,crossing,regular
1837568481,crossing,uncontrolled,regular
1837568481,crossing_ref,zebra,regular
1837568481,highway,crossing,regular
1837568648,barrier,gate,regular
1837719711,highway,traffic_signals,regular
1837719740,highway,traffic_signals,regular
1837719744,highway,traffic_signals,regular
1843895589,crossing,traffic_signals,regular
1843895589,crossing_ref,pelican,regular
1843895589,highway,traffic_signals,regular
1844004120,crossing,traffic_signals,regular
1844004120,crossing_ref,pelican,regular
1844004120,highway,traffic_signals,regular
1861437102,alt_name,Busy Internet,regular
1861437102,amenity,internet_cafe,regular
1861437102,internet_access,terminal,regular
1861437102,name,Busy,regular
1861437102,website,http://www.busyinternet.com/,regular
1861437102,wikidata,Q16733396,regular
1861437102,wikipedia,en:BusyInternet,regular
1865602898,highway,give_way,regular
1896543267,name,Bags by Bernice & More,regular
1896543267,shop,boutique,regular
1896543274,amenity,bar,regular
1896543274,name,EmBar,regular
1896543281,country,CI,regular
1896543281,diplomatic,embassy,regular
1896543281,name,Embassy of the Republic of Côte d’Ivoire,regular
1896543281,it,Costa D'Avorio,name
1896543281,office,diplomatic,regular
1896543281,target,GH,regular
1896543286,name,Green Leaf Hotel,regular
1896543286,tourism,hotel,regular
1896543291,name,Maxwell Court,regular
1896543294,amenity,kindergarten,regular
1896543294,name,Ringway Creche Kindergarten,regular
1896543297,city,Accra,addr
1896543297,postcode,9505,addr
1896543297,street,Asafoatse Odweni Lane,addr
1896543297,amenity,dentist,regular
1896543297,phone,0242747988,contact
1896543297,healthcare,clinic;dentist,regular
1896543297,name,Spaes Dental Clinic,regular
1896543297,opening_hours,"Mo, We-Fr 09:00-16:00; Tu 09:00-16:30; Sa 09:00-14:00",regular
1896543297,type,private,operator
1896543300,name,The Children's Centre,regular
1896543301,name,Vidya Bookstore,regular
1896543301,shop,books,regular
1993056413,name,Jekora Ventures,regular
1993056413,office,company,regular
1999638086,name,GSDI,regular
1999638086,office,research,regular
1999639230,amenity,bank,regular
1999639230,name,Stanbic,regular
1999649618,name,Public Utilities Regulatory Commission,regular
1999649618,office,government,regular
1999649618,short_name,PURC,regular
1999649691,amenity,bank,regular
1999649691,atm,yes,regular
1999649691,name,GT Bank Head Office,regular
1999649691,it,GT,name
1999649691,opening_hours,Mo-Fr 08:00-16:30,regular
1999649691,wheelchair,yes,regular
2009705759,name,IFDC Annex Office,regular
2009705759,office,company,regular
2018083089,amenity,restaurant,regular
2018083089,cuisine,Ghana,regular
2018088624,city,Accra,addr
2018088624,street,Dade Street,addr
2018088624,amenity,bar,regular
2018088624,brewery,various,regular
2018088624,name,Smoke 'n' Barrel,regular
2018088624,outdoor_seating,yes,regular
2018088624,smoking,outside,regular
2059614201,amenity,fuel,regular
2059614201,brand,Engen,regular
2059614201,name,Engen,regular
2059614201,operator,Engen,regular
2059614202,amenity,restaurant,regular
2059614202,cuisine,indian,regular
2059614202,name,Khana Kazana,regular
2099647355,barrier,gate,regular
2099647357,barrier,gate,regular
2112432288,city,Accra,addr
2112432288,street,Ahmadou Ahidjo Lane,addr
2112432288,government,immigration,regular
2112432288,name,Ghana Immigration Service Headquarters,regular
2112432288,office,government,regular
2112432288,opening_hours,Mo 08:00-17:00 Di-Fr 08:00-16:00,regular
2112432288,phone,+233 30 222 4445,regular
2125076186,amenity,restaurant,regular
2125076186,name,O2 Lounge Bar,regular
2133523204,name,National Pensions Regulatory Authority (NPRA),regular
2133523204,office,government,regular
2135732678,name,internet cafe,regular
2136561065,city,Accra,addr
2136561065,housename,Osu Forico Mall,addr
2136561065,housenumber,20 Osu Forico Mall,addr
2136561065,street,Mission Street,addr
2136561065,designation,Home Goods Store,regular
2136561065,name,Smoothdrive Autos ltd,regular
2136561065,opening_hours,Mo-Sa 08:00-18:00,regular
2136561065,operator,smoothdrive autos,regular
2136561065,cash,yes,payment
2136561065,shop,gift,regular
2136561065,source,Store Marketing Officer,regular
2142690727,name,Awet Hotel,regular
2142690727,tourism,hotel,regular
2142690728,name,Casino Gold Hotel,regular
2142690728,it,Casino Gold,name
2142690728,tourism,hotel,regular
2142690729,name,Christian Council of Ghana,regular
2142690729,office,administrative,regular
2142690731,amenity,restaurant,regular
2142690731,name,Polositas,regular
2142690732,name,RLG,regular
2142690732,shop,electronics,regular
2142690733,amenity,fuel,regular
2142690733,brand,Shell,regular
2142690733,name,Shell,regular
2142690736,name,Acrillex,regular
2142690736,en,Acrillex,name
2142690736,opening_hours,Mo-Fr 09:30-17:00; Sa 09:30-14:00,regular
2142690736,shop,paint,regular
2147042163,barrier,gate,regular
